year,quarter,origin_city,destination_city,distance_miles,passengers,avg_fare,largest_carrier,largest_carrier_market_share,largest_carrier_fare,lowest_fare_carrier,lowest_fare_carrier_share,lowest_fare,year_quarter,fare_per_mile
2008,3,"Boston, MA (Metropolitan Area)","Buffalo, NY",396,754.13,135.15,US,0.52,142.57,B6,0.39,117.64,2008_Q3,0.3413
2008,3,"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",1756,752.39,198.52,FL,0.31,167.37,FL,0.31,167.37,2008_Q3,0.1131
2008,3,"Columbus, OH","Philadelphia, PA",405,750.43,118.21,US,0.48,133.07,WN,0.46,103.48,2008_Q3,0.2919
2008,3,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,747.17,306.63,NW,0.58,314.44,NW,0.58,314.44,2008_Q3,0.3129
2008,3,"Portland, OR","Salt Lake City, UT",630,746.84,156.74,WN,0.51,143.39,WN,0.51,143.39,2008_Q3,0.2488
2008,3,"Philadelphia, PA","St. Louis, MO",813,738.91,152.37,WN,0.41,128.52,WN,0.41,128.52,2008_Q3,0.1874
2008,3,"Los Angeles, CA (Metropolitan Area)","Pittsburgh, PA",2136,738.47,247.79,US,0.39,273.8,DL,0.1,211.01,2008_Q3,0.116
2008,3,"Albany, NY","Washington, DC (Metropolitan Area)",325,732.17,135.6,WN,0.84,110.14,WN,0.84,110.14,2008_Q3,0.4172
2008,3,"Boston, MA (Metropolitan Area)","St. Louis, MO",1046,730.97,248.15,AA,0.44,286.64,US,0.15,211.5,2008_Q3,0.2372
2008,3,"Houston, TX","Phoenix, AZ",1020,728.47,206.95,WN,0.39,199.62,US,0.18,194.51,2008_Q3,0.2029
2008,3,"Columbus, OH","Las Vegas, NV",1772,726.41,178.06,WN,0.53,169.59,WN,0.53,169.59,2008_Q3,0.1005
2008,3,"Albuquerque, NM","Washington, DC (Metropolitan Area)",1670,719.34,266.94,WN,0.37,229.05,WN,0.37,229.05,2008_Q3,0.1598
2008,3,"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",896,718.15,181.17,WN,0.75,174.48,WN,0.75,174.48,2008_Q3,0.2022
2008,3,"Memphis, TN","New York City, NY (Metropolitan Area)",1002,717.71,202.27,NW,0.5,203.3,AA,0.11,184.38,2008_Q3,0.2019
2008,3,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",1996,717.28,229.3,DL,0.23,210.23,DL,0.23,210.23,2008_Q3,0.1149
2008,3,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,715.65,145.07,FL,0.45,113.77,FL,0.45,113.77,2008_Q3,0.2979
2008,3,"Detroit, MI","Seattle, WA",1927,705.0,269.47,NW,0.73,276.99,F9,0.02,210.33,2008_Q3,0.1398
2008,3,"Kansas City, MO","San Francisco, CA (Metropolitan Area)",1499,702.17,210.55,WN,0.49,208.91,UA,0.15,208.87,2008_Q3,0.1405
2008,3,"Atlanta, GA (Metropolitan Area)","San Diego, CA",1891,698.15,234.37,DL,0.6,244.82,FL,0.24,184.76,2008_Q3,0.1239
2008,3,"San Francisco, CA (Metropolitan Area)","St. Louis, MO",1736,696.73,247.42,AA,0.55,257.37,WN,0.24,225.02,2008_Q3,0.1425
2008,3,"Las Vegas, NV","Tampa, FL (Metropolitan Area)",1984,695.97,204.3,US,0.32,219.2,WN,0.29,217.33,2008_Q3,0.103
2008,3,"Las Vegas, NV","St. Louis, MO",1372,692.28,195.6,WN,0.66,184.76,WN,0.66,184.76,2008_Q3,0.1426
2008,3,"Austin, TX","Las Vegas, NV",1090,688.26,183.09,WN,0.65,185.51,US,0.1,177.95,2008_Q3,0.168
2008,3,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",932,688.15,150.48,FL,0.38,119.11,FL,0.38,119.11,2008_Q3,0.1615
2008,3,"Atlanta, GA (Metropolitan Area)","Memphis, TN",332,687.5,135.68,DL,0.56,147.61,FL,0.29,113.51,2008_Q3,0.4087
2008,3,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",2158,687.28,261.88,DL,0.43,266.92,US,0.15,240.82,2008_Q3,0.1214
2008,3,"Phoenix, AZ","St. Louis, MO",1262,687.06,188.35,WN,0.56,193.57,AA,0.11,152.29,2008_Q3,0.1492
2008,3,"Philadelphia, PA","West Palm Beach/Palm Beach, FL",951,686.41,130.51,WN,0.46,109.38,WN,0.46,109.38,2008_Q3,0.1372
2008,3,"Boston, MA (Metropolitan Area)","Milwaukee, WI",860,685.86,169.64,YX,0.52,181.29,FL,0.22,127.89,2008_Q3,0.1973
2008,3,"Fort Myers, FL","Washington, DC (Metropolitan Area)",919,685.86,134.49,FL,0.5,121.26,FL,0.5,121.26,2008_Q3,0.1463
2008,3,"Portland, ME","Washington, DC (Metropolitan Area)",494,683.69,172.85,FL,0.61,127.3,FL,0.61,127.3,2008_Q3,0.3499
2008,3,"New York City, NY (Metropolitan Area)","Portland, ME",284,683.47,150.11,B6,0.47,132.92,B6,0.47,132.92,2008_Q3,0.5286
2008,3,"Nashville, TN","Orlando, FL",616,683.15,144.83,WN,0.88,140.46,WN,0.88,140.46,2008_Q3,0.2351
2008,3,"Houston, TX","Tulsa, OK",453,682.71,169.56,WN,0.56,156.99,WN,0.56,156.99,2008_Q3,0.3743
2008,3,"Orlando, FL","Raleigh/Durham, NC",534,682.5,124.84,WN,0.71,119.41,WN,0.71,119.41,2008_Q3,0.2338
2008,3,"Detroit, MI","Nashville, TN",457,682.39,148.65,NW,0.66,147.61,NW,0.66,147.61,2008_Q3,0.3253
2008,3,"Philadelphia, PA","Seattle, WA",2378,682.06,288.83,US,0.4,347.81,NW,0.1,227.6,2008_Q3,0.1215
2008,3,"Miami, FL (Metropolitan Area)","Raleigh/Durham, NC",700,678.69,135.21,AA,0.32,144.21,B6,0.17,120.31,2008_Q3,0.1932
2008,3,"Nashville, TN","Philadelphia, PA",675,672.5,141.16,WN,0.53,130.13,WN,0.53,130.13,2008_Q3,0.2091
2008,3,"Pittsburgh, PA","Tampa, FL (Metropolitan Area)",879,669.23,134.57,WN,0.38,138.39,FL,0.12,107.26,2008_Q3,0.1531
2008,3,"Atlanta, GA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",516,665.86,151.36,FL,0.47,120.99,FL,0.47,120.99,2008_Q3,0.2933
2008,3,"Jacksonville, FL","Miami, FL (Metropolitan Area)",334,664.89,116.74,WN,0.79,113.12,WN,0.79,113.12,2008_Q3,0.3495
2008,3,"Boise, ID","Portland, OR",344,662.6,99.54,AS,0.53,101.13,WN,0.46,97.42,2008_Q3,0.2894
2008,3,"Jacksonville, FL","Philadelphia, PA",742,661.95,132.29,WN,0.44,112.9,WN,0.44,112.9,2008_Q3,0.1783
2008,3,"Dallas/Fort Worth, TX","Tulsa, OK",237,659.78,111.53,WN,0.72,106.23,WN,0.72,106.23,2008_Q3,0.4706
2008,3,"Detroit, MI","Houston, TX",1093,654.67,240.1,NW,0.43,198.71,NW,0.43,198.71,2008_Q3,0.2197
2008,3,"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",2239,653.91,242.23,DL,0.23,228.99,DL,0.23,228.99,2008_Q3,0.1082
2008,3,"Dallas/Fort Worth, TX","Nashville, TN",631,651.41,205.61,AA,0.75,207.99,WN,0.21,196.93,2008_Q3,0.3258
2008,3,"Philadelphia, PA","San Diego, CA",2369,651.3,294.74,US,0.42,362.62,WN,0.13,255.41,2008_Q3,0.1244
2008,3,"Miami, FL (Metropolitan Area)","Pittsburgh, PA",1013,650.76,150.52,US,0.42,170.15,FL,0.13,116.07,2008_Q3,0.1486
2008,3,"Dallas/Fort Worth, TX","Little Rock, AR",304,650.54,117.62,WN,0.73,108.44,WN,0.73,108.44,2008_Q3,0.3869
2008,3,"Atlanta, GA (Metropolitan Area)","Indianapolis, IN",432,649.56,156.58,DL,0.62,161.78,FL,0.29,139.0,2008_Q3,0.3625
2008,3,"Detroit, MI","Fort Myers, FL",1085,648.91,127.4,U5,0.39,115.21,NK,0.25,97.01,2008_Q3,0.1174
2008,3,"Albuquerque, NM","Denver, CO",349,644.89,99.58,WN,0.44,95.61,F9,0.33,90.68,2008_Q3,0.2853
2008,3,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",2400,644.45,254.4,AA,0.22,283.41,CO,0.1,200.83,2008_Q3,0.106
2008,3,"Boston, MA (Metropolitan Area)","Portland, OR",2537,644.34,277.62,AS,0.25,308.61,DL,0.12,235.16,2008_Q3,0.1094
2008,3,"Washington, DC (Metropolitan Area)","West Palm Beach/Palm Beach, FL",883,644.34,164.9,WN,0.52,138.81,WN,0.52,138.81,2008_Q3,0.1867
2008,3,"Houston, TX","San Diego, CA",1312,644.23,243.35,CO,0.56,256.46,WN,0.3,222.27,2008_Q3,0.1855
2008,3,"Boston, MA (Metropolitan Area)","Kansas City, MO",1256,643.8,207.56,YX,0.44,218.81,NW,0.11,161.11,2008_Q3,0.1653
2008,3,"Orlando, FL","Seattle, WA",2553,641.84,246.34,AS,0.36,275.26,WN,0.11,211.15,2008_Q3,0.0965
2008,3,"Miami, FL (Metropolitan Area)","Orlando, FL",193,641.41,117.66,WN,0.45,111.31,NK,0.17,69.81,2008_Q3,0.6096
2008,3,"Atlanta, GA (Metropolitan Area)","Dayton, OH",432,641.19,161.07,DL,0.52,177.58,FL,0.44,140.25,2008_Q3,0.3728
2008,3,"Charlotte, NC","Orlando, FL",468,641.08,156.0,US,0.75,162.39,UA,0.1,147.35,2008_Q3,0.3333
2008,3,"Atlanta, GA (Metropolitan Area)","San Antonio, TX",874,639.89,172.67,DL,0.61,174.73,FL,0.25,145.82,2008_Q3,0.1976
2008,3,"Chicago, IL","Louisville, KY",286,635.86,120.55,WN,0.61,106.99,WN,0.61,106.99,2008_Q3,0.4215
2008,3,"Charleston, SC","New York City, NY (Metropolitan Area)",678,633.36,187.22,DL,0.37,172.39,DL,0.37,172.39,2008_Q3,0.2761
2008,3,"Boston, MA (Metropolitan Area)","Indianapolis, IN",817,623.8,214.11,US,0.34,230.51,WN,0.1,184.51,2008_Q3,0.2621
2008,3,"Las Vegas, NV","Tucson, AZ",365,622.06,107.06,WN,0.89,104.47,WN,0.89,104.47,2008_Q3,0.2933
2008,3,"Cincinnati, OH","New York City, NY (Metropolitan Area)",626,618.8,369.24,DL,0.65,365.42,DL,0.65,365.42,2008_Q3,0.5898
2008,3,"Buffalo, NY","Las Vegas, NV",1987,617.06,199.61,WN,0.51,210.05,CO,0.13,168.48,2008_Q3,0.1005
2008,3,"Portland, OR","Spokane, WA",279,615.86,100.3,WN,0.51,94.77,WN,0.51,94.77,2008_Q3,0.3595
2008,3,"Amarillo, TX","Dallas/Fort Worth, TX",324,615.54,107.21,WN,0.78,106.38,WN,0.78,106.38,2008_Q3,0.3309
2008,3,"Denver, CO","Omaha, NE",472,609.78,138.15,UA,0.44,162.28,WN,0.16,89.73,2008_Q3,0.2927
2008,3,"Indianapolis, IN","San Francisco, CA (Metropolitan Area)",1944,608.04,211.57,NW,0.21,204.26,FL,0.16,156.37,2008_Q3,0.1088
2008,3,"Charlotte, NC","Dallas/Fort Worth, TX",936,606.73,268.56,AA,0.44,282.01,US,0.33,262.73,2008_Q3,0.2869
2008,3,"Louisville, KY","Washington, DC (Metropolitan Area)",495,606.63,176.58,WN,0.69,140.76,WN,0.69,140.76,2008_Q3,0.3567
2008,3,"Denver, CO","Tampa, FL (Metropolitan Area)",1506,606.52,195.42,UA,0.35,211.0,F9,0.17,173.51,2008_Q3,0.1298
2008,3,"Reno, NV","Seattle, WA",564,606.08,126.59,AS,0.56,123.79,AS,0.56,123.79,2008_Q3,0.2245
2008,3,"Dallas/Fort Worth, TX","Midland/Odessa, TX",319,602.93,113.98,WN,0.85,111.59,WN,0.85,111.59,2008_Q3,0.3573
